date,location,hits,keyword,geo,gprop
2019-04-01 2019-05-01,Perm Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Penza Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Primorsky Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Pskov Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Rostov Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Ryazan Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Sakha Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Sakhalin Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Samara Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Saratov Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,North Ossetia–Alania,,навальный отравление,RU,web
2019-04-01 2019-05-01,Smolensk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Saint Petersburg,,навальный отравление,RU,web
2019-04-01 2019-05-01,Stavropol Krai,,навальный отравление,RU,web
2019-04-01 2019-05-01,Sverdlovsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tatarstan,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tambov Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tomsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tula Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tver Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tuva,,навальный отравление,RU,web
2019-04-01 2019-05-01,Tyumen Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Udmurt Republic,,навальный отравление,RU,web
2019-04-01 2019-05-01,Ulyanovsk Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Volgograd Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Vladimir Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Vologda Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Voronezh Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Yamalo-Nenets Autonomous Okrug,,навальный отравление,RU,web
2019-04-01 2019-05-01,Yaroslavl Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Jewish Autonomous Oblast,,навальный отравление,RU,web
2019-04-01 2019-05-01,Zabaykalsky Krai,,навальный отравление,RU,web
2019-05-01 2019-06-01,Adygea,,навальный отравление,RU,web
2019-05-01 2019-06-01,Altai Republic,,навальный отравление,RU,web
2019-05-01 2019-06-01,Altai Krai,,навальный отравление,RU,web
2019-05-01 2019-06-01,Amur Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Arkhangelsk Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Astrakhan Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Republic of Bashkortostan,,навальный отравление,RU,web
2019-05-01 2019-06-01,Belgorod Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Bryansk Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Buryatia,,навальный отравление,RU,web
2019-05-01 2019-06-01,Chechnya,,навальный отравление,RU,web
2019-05-01 2019-06-01,Chelyabinsk Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Chukotka Autonomous Okrug,,навальный отравление,RU,web
2019-05-01 2019-06-01,Chuvashia Republic,,навальный отравление,RU,web
2019-05-01 2019-06-01,Dagestan Republic,,навальный отравление,RU,web
2019-05-01 2019-06-01,Ingushetia,,навальный отравление,RU,web
2019-05-01 2019-06-01,Irkutsk Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Ivanovo Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kamchatka Krai,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kabardino-Balkaria,,навальный отравление,RU,web
2019-05-01 2019-06-01,Karachay-Cherkessia,,навальный отравление,RU,web
2019-05-01 2019-06-01,Krasnodar Krai,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kemerovo Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kaliningrad Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kurgan Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Khabarovsk Krai,,навальный отравление,RU,web
2019-05-01 2019-06-01,Khanty-Mansi Autonomous Okrug,,навальный отравление,RU,web
2019-05-01 2019-06-01,Kirov Oblast,,навальный отравление,RU,web
2019-05-01 2019-06-01,Republic of Khakassia,,навальный отравление,RU,web
