date,location,hits,keyword,geo,gprop
2019-02-01 2019-03-01,Moscow Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Moscow,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Murmansk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Novgorod Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Nizhny Novgorod Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Novosibirsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Omsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Orenburg Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Oryol Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Perm Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Penza Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Primorsky Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Pskov Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Rostov Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Ryazan Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Sakha Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Sakhalin Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Samara Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Saratov Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,North Ossetia–Alania,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Smolensk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Saint Petersburg,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Stavropol Krai,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Sverdlovsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tatarstan,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tambov Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tomsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tula Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tver Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tuva,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Tyumen Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Udmurt Republic,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Ulyanovsk Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Volgograd Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Vladimir Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Vologda Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Voronezh Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Yamalo-Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Yaroslavl Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Jewish Autonomous Oblast,,фбк кошелек,RU,web
2019-02-01 2019-03-01,Zabaykalsky Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Adygea,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Altai Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Altai Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Amur Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Arkhangelsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Astrakhan Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Republic of Bashkortostan,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Belgorod Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Bryansk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Buryatia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Chechnya,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Chelyabinsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Chukotka Autonomous Okrug,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Chuvashia Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Dagestan Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Ingushetia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Irkutsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Ivanovo Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kamchatka Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kabardino-Balkaria,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Karachay-Cherkessia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Krasnodar Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kemerovo Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kaliningrad Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kurgan Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Khabarovsk Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Khanty-Mansi Autonomous Okrug,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kirov Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Republic of Khakassia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kalmykia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kaluga Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Komi Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kostroma Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Republic of Karelia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Kursk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Krasnoyarsk Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Leningrad Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Lipetsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Magadan Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Mari El Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Mordovia,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Moscow Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Moscow,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Murmansk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Novgorod Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Nizhny Novgorod Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Novosibirsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Omsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Orenburg Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Oryol Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Perm Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Penza Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Primorsky Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Pskov Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Rostov Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Ryazan Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Sakha Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Sakhalin Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Samara Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Saratov Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,North Ossetia–Alania,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Smolensk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Saint Petersburg,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Stavropol Krai,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Sverdlovsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tatarstan,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tambov Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tomsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tula Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tver Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tuva,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Tyumen Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Udmurt Republic,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Ulyanovsk Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Volgograd Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Vladimir Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Vologda Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Voronezh Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Yamalo-Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Yaroslavl Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Jewish Autonomous Oblast,,фбк кошелек,RU,web
2019-03-01 2019-04-01,Zabaykalsky Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Adygea,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Altai Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Altai Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Amur Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Arkhangelsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Astrakhan Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Republic of Bashkortostan,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Belgorod Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Bryansk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Buryatia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Chechnya,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Chelyabinsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Chukotka Autonomous Okrug,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Chuvashia Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Dagestan Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Ingushetia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Irkutsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Ivanovo Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kamchatka Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kabardino-Balkaria,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Karachay-Cherkessia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Krasnodar Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kemerovo Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kaliningrad Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kurgan Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Khabarovsk Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Khanty-Mansi Autonomous Okrug,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kirov Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Republic of Khakassia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kalmykia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kaluga Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Komi Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kostroma Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Republic of Karelia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Kursk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Krasnoyarsk Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Leningrad Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Lipetsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Magadan Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Mari El Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Mordovia,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Moscow Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Moscow,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Murmansk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Novgorod Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Nizhny Novgorod Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Novosibirsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Omsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Orenburg Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Oryol Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Perm Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Penza Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Primorsky Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Pskov Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Rostov Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Ryazan Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Sakha Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Sakhalin Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Samara Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Saratov Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,North Ossetia–Alania,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Smolensk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Saint Petersburg,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Stavropol Krai,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Sverdlovsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tatarstan,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tambov Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tomsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tula Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tver Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tuva,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Tyumen Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Udmurt Republic,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Ulyanovsk Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Volgograd Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Vladimir Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Vologda Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Voronezh Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Yamalo-Nenets Autonomous Okrug,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Yaroslavl Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Jewish Autonomous Oblast,,фбк кошелек,RU,web
2019-04-01 2019-05-01,Zabaykalsky Krai,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Adygea,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Altai Republic,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Altai Krai,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Amur Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Arkhangelsk Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Astrakhan Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Republic of Bashkortostan,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Belgorod Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Bryansk Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Buryatia,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Chechnya,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Chelyabinsk Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Chukotka Autonomous Okrug,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Chuvashia Republic,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Dagestan Republic,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Ingushetia,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Irkutsk Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Ivanovo Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kamchatka Krai,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kabardino-Balkaria,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Karachay-Cherkessia,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Krasnodar Krai,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kemerovo Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kaliningrad Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kurgan Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Khabarovsk Krai,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Khanty-Mansi Autonomous Okrug,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kirov Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Republic of Khakassia,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kalmykia,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kaluga Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Komi Republic,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kostroma Oblast,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Republic of Karelia,,фбк кошелек,RU,web
2019-05-01 2019-06-01,Kursk Oblast,,фбк кошелек,RU,web
