date,location,hits,keyword,geo,gprop
2019-05-01 2019-06-01,Nizhny Novgorod Oblast,30,навальный,RU,web
2019-05-01 2019-06-01,Sverdlovsk Oblast,29,навальный,RU,web
2019-05-01 2019-06-01,Kemerovo Oblast,28,навальный,RU,web
2019-05-01 2019-06-01,Khabarovsk Krai,27,навальный,RU,web
2019-05-01 2019-06-01,Samara Oblast,27,навальный,RU,web
2019-05-01 2019-06-01,Krasnodar Krai,25,навальный,RU,web
2019-05-01 2019-06-01,Chelyabinsk Oblast,25,навальный,RU,web
2019-05-01 2019-06-01,Tambov Oblast,24,навальный,RU,web
2019-05-01 2019-06-01,Udmurt Republic,23,навальный,RU,web
2019-05-01 2019-06-01,Kursk Oblast,22,навальный,RU,web
2019-05-01 2019-06-01,Bryansk Oblast,22,навальный,RU,web
2019-05-01 2019-06-01,Smolensk Oblast,22,навальный,RU,web
2019-05-01 2019-06-01,Novosibirsk Oblast,22,навальный,RU,web
2019-05-01 2019-06-01,Leningrad Oblast,21,навальный,RU,web
2019-05-01 2019-06-01,Komi Republic,20,навальный,RU,web
2019-05-01 2019-06-01,Kaliningrad Oblast,20,навальный,RU,web
2019-05-01 2019-06-01,Omsk Oblast,17,навальный,RU,web
2019-05-01 2019-06-01,Kirov Oblast,16,навальный,RU,web
2019-05-01 2019-06-01,Ulyanovsk Oblast,15,навальный,RU,web
2019-05-01 2019-06-01,Tver Oblast,15,навальный,RU,web
2019-05-01 2019-06-01,Sakha Republic,15,навальный,RU,web
2019-05-01 2019-06-01,Altai Krai,14,навальный,RU,web
2019-05-01 2019-06-01,Tula Oblast,13,навальный,RU,web
2019-05-01 2019-06-01,Orenburg Oblast,11,навальный,RU,web
2019-05-01 2019-06-01,Primorsky Krai,9,навальный,RU,web
2019-05-01 2019-06-01,Stavropol Krai,7,навальный,RU,web
2019-05-01 2019-06-01,Altai Republic,,навальный,RU,web
2019-05-01 2019-06-01,Arkhangelsk Oblast,,навальный,RU,web
2019-05-01 2019-06-01,Chechnya,,навальный,RU,web
2019-05-01 2019-06-01,Chukotka Autonomous Okrug,,навальный,RU,web
2019-05-01 2019-06-01,Dagestan Republic,,навальный,RU,web
2019-05-01 2019-06-01,Ingushetia,,навальный,RU,web
2019-05-01 2019-06-01,Kabardino-Balkaria,,навальный,RU,web
