date;reg_name;excess_mort_p;excess_mort_p_instr
2020-12-01;Хабаровский край;0.9078673512;0.6218063418
2020-12-01;Амурская область;0.8063395571;0.5889728169
2020-12-01;Архангельская область;0.6737844941;0.5650390875125
2020-12-01;Астраханская область;0.5;0.5006387491
2020-12-01;Белгородская область;0.4857009998;0.5539871897
2020-12-01;Брянская область;0.4873542131;0.665435146375
2020-12-01;Владимирская область;0.507034632;0.5764919862
2020-12-01;Волгоградская область;0.5478397262;0.4953070509
2020-12-01;Вологодская область;0.5587219344;0.5666209409
2020-12-01;Воронежская область;0.4893984391;0.5579329263
2020-12-01;Ивановская область;0.4514957886;0.53227987268
2020-12-01;Иркутская область;0.4224074887;0.5638791071
2020-12-01;Калужская область;0.6123101519;0.611019222616667
2020-12-01;Кемеровская область;0.313144006;0.54857267092
2020-12-01;Кировская область;0.6335728282;0.529901248511111
2020-12-01;Костромская область;0.3792258697;0.5741907924
2020-12-01;Курганская область;0.4197413465;0.542037365475
2020-12-01;Курская область;0.6185759403;0.58554874818
2020-12-01;Липецкая область;0.603827073;0.628883958583333
2020-12-01;Магаданская область;0.3311688312;0.64929604175
2020-12-01;Московская область;0.6078766276;0.564578259075
2020-12-01;Мурманская область;0.6074978699;0.6737844941
2020-12-01;Hижегородская область;0.5995213402;0.5961252093125
2020-12-01;Новгородская область;0.5213336442;0.5866552425
2020-12-01;Новосибирская область;0.496124031;0.49642508005
2020-12-01;Омская область;0.4722141402;0.51802592875
2020-12-01;Оренбургская область;0.6629636785;0.540859803833333
2020-12-01;Орловская область;0.8614630159;0.58282438582
2020-12-01;Пензенская область;0.4590443686;0.6564139826
2020-12-01;Псковская область;0.6571113561;0.51171829056
2020-12-01;Ростовская область;0.5075917334;0.55755282616
2020-12-01;Рязанская область;0.595924104;0.617218007925
2020-12-01;Самарская область;0.5521663211;0.595838790175
2020-12-01;Саратовская область;0.52610731;0.5598504661
2020-12-01;Сахалинская область;0.6228430567;0.782756409
2020-12-01;Свердловская область;0.6596664865;0.4940181393375
2020-12-01;Смоленская область;0.5693914774;0.56578919674
2020-12-01;Тамбовская область;0.6158877014;0.53486025894
2020-12-01;Тверская область;0.464293635;0.59034618505
2020-12-01;Томская область;0.611802489;0.514549798185714
2020-12-01;Тульская область;0.5920545508;0.65628019448
2020-12-01;Тюменская область;0.4820885975;0.5736528825
2020-12-01;Тюменская область;0.4820885975;0.5736528825
2020-12-01;Ульяновская область;0.5916530278;0.624325485866667
2020-12-01;Челябинская область;0.5443057804;0.554138195725
2020-12-01;Ярославская область;0.6276420706;0.502374848314286
2020-12-01;г.Москва;0.5479754509;0.61009338975
2020-12-01;г.Санкт-Петербург;0.6312657629;0.6664940445
2020-12-01;Еврейская автономная область;0.5005035247;0.85710345415
2020-12-01;Ханты-Мансийский авт.округ-Югра;0.6468707172;0.60556236962
2020-12-01;Чукотский авт.округ;0.5025906736;0.505964991133333
2020-12-01;Ямало-Hенецкий авт.округ;0.5779816514;0.624754108125
2020-12-01;Ленинградская область;0.6664940445;0.6322737598
